XCen,YCen,Depth
427973.086,566931.535,0.019
427973.086,566936.535,0.024
427973.086,566941.535,0.028
427973.086,566946.535,0.033
427973.086,566951.535,0.038
427973.086,566956.535,0.05
427973.086,566961.535,0.045
427973.086,566966.535,0.033
427973.086,566981.535,0.033
427973.086,567001.535,0.538
427973.086,567006.535,0.284
427973.086,567011.535,0.048
427973.086,567016.535,0.048
427973.086,567021.535,0.016
427973.086,567026.535,0.015
427973.086,567031.535,0.013
427973.086,567036.535,0.01
427973.086,567041.535,0.002
427973.086,567046.535,0.002
427973.086,567056.535,0.005
427973.086,567061.535,0.003
427973.086,567066.535,0.004
427973.086,567071.535,0.005
427973.086,567076.535,0.004
427973.086,567081.535,0.003
427973.086,567096.535,0.011
427973.086,567101.535,0.005
427978.086,565926.535,0.002
427978.086,565931.535,0.005
427978.086,565936.535,0.016
427978.086,565941.535,0.015
427978.086,565946.535,0.026
427978.086,565951.535,0.036
427978.086,565956.535,0.046
427978.086,565961.535,0.056
427978.086,565966.535,0.056
427978.086,565971.535,0.056
427978.086,565976.535,0.036
427978.086,565981.535,0.019
427978.086,565986.535,0.019
427978.086,565991.535,0.021
427978.086,565996.535,0.022
427978.086,566001.535,0.02
427978.086,566006.535,0.026
427978.086,566011.535,0.014
427978.086,566016.535,0.003
427978.086,566021.535,0.002
427978.086,566026.535,0.078
427978.086,566031.535,0.111
427978.086,566036.535,0.129
427978.086,566041.535,0.159
427978.086,566046.535,0.165
427978.086,566051.535,0.031
427978.086,566056.535,0.045
427978.086,566061.535,0.035
427978.086,566066.535,0.047
427978.086,566071.535,0.038
427978.086,566076.535,0.021
427978.086,566081.535,0.016
427978.086,566091.535,0.004
427978.086,566096.535,0.001
427978.086,566101.535,0.029
427978.086,566106.535,0.052
427978.086,566111.535,0.037
427978.086,566116.535,0.003
427978.086,566131.535,0.035
427978.086,566136.535,0.036
427978.086,566141.535,0.038
427978.086,566146.535,0.047
427978.086,566151.535,0.014
427978.086,566156.535,0.008
427978.086,566161.535,0.008
427978.086,566166.535,0.008
427978.086,566171.535,0.009
427978.086,566176.535,0.01
427978.086,566181.535,0.012
427978.086,566186.535,0.013
427978.086,566191.535,0.017
427978.086,566196.535,0.012
427978.086,566201.535,0.007
427978.086,566206.535,0.004
427978.086,566211.535,0.012
427978.086,566216.535,0.003
427978.086,566221.535,0.003
427978.086,566226.535,0.002
427978.086,566231.535,0.002
427978.086,566236.535,0.004
427978.086,566241.535,0.004
427978.086,566246.535,0.004
427978.086,566251.535,0.005
427978.086,566256.535,0.004
427978.086,566261.535,0.004
427978.086,566266.535,0.002
427978.086,566271.535,0.003
427978.086,566276.535,0.006
427978.086,566281.535,0.002
427978.086,566286.535,0.003
427978.086,566291.535,0.004
427978.086,566296.535,0.009
427978.086,566301.535,0.004
427978.086,566306.535,0.003
427978.086,566311.535,0.005
427978.086,566316.535,0.003
427978.086,566321.535,0.009
427978.086,566326.535,0.007
427978.086,566331.535,0.006
427978.086,566336.535,0.005
427978.086,566341.535,0.006
427978.086,566346.535,0.012
427978.086,566351.535,0.008
427978.086,566356.535,0.036
427978.086,566361.535,0.565
427978.086,566366.535,0.425
427978.086,566371.535,0.416
427978.086,566376.535,0.256
427978.086,566381.535,0.074
427978.086,566386.535,0.003
427978.086,566391.535,0.001
427978.086,566396.535,0.003
427978.086,566401.535,0.004
427978.086,566406.535,0.003
427978.086,566411.535,0.004
427978.086,566421.535,0.017
427978.086,566426.535,0.021
427978.086,566431.535,0.016
427978.086,566436.535,0.012
427978.086,566441.535,0.009
427978.086,566446.535,0.008
427978.086,566451.535,0.007
427978.086,566456.535,0.007
427978.086,566461.535,0.008
427978.086,566466.535,0.01
427978.086,566471.535,0.014
427978.086,566476.535,0.024
427978.086,566481.535,0.017
427978.086,566486.535,0.017
427978.086,566491.535,0.024
427978.086,566516.535,0.026
427978.086,566521.535,0.026
427978.086,566526.535,0.028
427978.086,566531.535,0.035
427978.086,566536.535,0.041
427978.086,566541.535,0.048
427978.086,566546.535,0.058
427978.086,566551.535,0.075
427978.086,566556.535,0.085
427978.086,566561.535,0.092
427978.086,566566.535,0.064
427978.086,566571.535,0.049
427978.086,566576.535,0.03
427978.086,566581.535,0.014
427978.086,566586.535,0.007
427978.086,566591.535,0.006
427978.086,566621.535,0.032
427978.086,566626.535,0.013
427978.086,566631.535,0.009
427978.086,566636.535,0.008
427978.086,566641.535,0.006
427978.086,566646.535,0.006
427978.086,566651.535,0.005
427978.086,566656.535,0.006
427978.086,566661.535,0.004
427978.086,566666.535,0.003
427978.086,566671.535,0.007
427978.086,566676.535,0.017
427978.086,566681.535,0.012
427978.086,566686.535,0.009
427978.086,566691.535,0.007
427978.086,566696.535,0.006
427978.086,566701.535,0.006
427978.086,566706.535,0.005
427978.086,566711.535,0.005
427978.086,566716.535,0.005
427978.086,566721.535,0.004
427978.086,566726.535,0.003
427978.086,566731.535,0.002
427978.086,566776.535,0.002
427978.086,566781.535,0.005
427978.086,566786.535,0.002
427978.086,566791.535,0.072
427978.086,566796.535,0.046
427978.086,566801.535,0.058
427978.086,566806.535,0.105
427978.086,566811.535,0.246
427978.086,566816.535,0.004
427978.086,566821.535,0.003
427978.086,566826.535,0.002
427978.086,566836.535,0.645
427978.086,566841.535,0.534
427978.086,566846.535,0.415
427978.086,566851.535,0.305
427978.086,566856.535,0.165
427978.086,566871.535,0.142
427978.086,566876.535,0.037
427978.086,566881.535,0.022
427978.086,566886.535,0.021
427978.086,566891.535,0.017
427978.086,566906.535,0.036
427978.086,566911.535,0.012
427978.086,566916.535,0.017
427978.086,566921.535,0.019
427978.086,566926.535,0.023
427978.086,566931.535,0.027
427978.086,566936.535,0.031
427978.086,566941.535,0.036
427978.086,566946.535,0.045
427978.086,566951.535,0.035
427978.086,566981.535,0.032
427978.086,566986.535,0.002
427978.086,566996.535,0.002
427978.086,567016.535,0.559
427978.086,567021.535,0.187
427978.086,567026.535,0.029
427978.086,567031.535,0.011
427978.086,567036.535,0.007
427978.086,567056.535,0.008
427978.086,567061.535,0.005
427978.086,567066.535,0.006
427978.086,567071.535,0.006
427978.086,567076.535,0.006
427978.086,567081.535,0.02
427978.086,567086.535,0.006
427978.086,567091.535,0.006
427978.086,567096.535,0.009
427978.086,567101.535,0.005
427983.086,565926.535,0.002
427983.086,565931.535,0.004
427983.086,565936.535,0.004
427983.086,565941.535,0.014
427983.086,565946.535,0.014
427983.086,565951.535,0.025
427983.086,565956.535,0.025
427983.086,565961.535,0.036
427983.086,565966.535,0.046
427983.086,565971.535,0.046
427983.086,565976.535,0.026
427983.086,565981.535,0.019
427983.086,565986.535,0.019
427983.086,565991.535,0.019
427983.086,565996.535,0.016
427983.086,566001.535,0.02
427983.086,566006.535,0.015
427983.086,566011.535,0.005
427983.086,566016.535,0.003
427983.086,566021.535,0.002
427983.086,566026.535,0.016
427983.086,566031.535,0.002
427983.086,566036.535,0.011
427983.086,566041.535,0.041
427983.086,566046.535,0.071
427983.086,566051.535,0.083
427983.086,566056.535,0.033
427983.086,566061.535,0.04
427983.086,566066.535,0.028
427983.086,566071.535,0.052
427983.086,566076.535,0.055
427983.086,566081.535,0.046
427983.086,566086.535,0.029
427983.086,566091.535,0.013
427983.086,566096.535,0.017
427983.086,566101.535,0.029
427983.086,566106.535,0.04
427983.086,566111.535,0.005
427983.086,566116.535,0.005
427983.086,566121.535,0.007
427983.086,566126.535,0.007
427983.086,566141.535,0.038
427983.086,566146.535,0.057
427983.086,566151.535,0.013
427983.086,566156.535,0.007
427983.086,566161.535,0.006
427983.086,566166.535,0.007
427983.086,566171.535,0.007
427983.086,566176.535,0.008
427983.086,566181.535,0.008
427983.086,566186.535,0.009
427983.086,566191.535,0.009
427983.086,566196.535,0.008
427983.086,566201.535,0.01
427983.086,566206.535,0.014
427983.086,566211.535,0.02
427983.086,566216.535,0.004
427983.086,566221.535,0.004
427983.086,566226.535,0.003
427983.086,566231.535,0.003
427983.086,566236.535,0.002
427983.086,566241.535,0.002
427983.086,566246.535,0.002
427983.086,566251.535,0.004
427983.086,566256.535,0.004
427983.086,566261.535,0.004
427983.086,566266.535,0.003
427983.086,566271.535,0.002
427983.086,566276.535,0.003
427983.086,566281.535,0.002
427983.086,566286.535,0.004
427983.086,566291.535,0.004
427983.086,566296.535,0.004
427983.086,566301.535,0.005
427983.086,566306.535,0.005
427983.086,566311.535,0.005
427983.086,566316.535,0.009
427983.086,566321.535,0.014
427983.086,566326.535,0.004
427983.086,566331.535,0.004
427983.086,566336.535,0.005
427983.086,566341.535,0.005
427983.086,566346.535,0.016
427983.086,566351.535,0.003
427983.086,566356.535,0.002
427983.086,566361.535,0.003
427983.086,566366.535,0.004
427983.086,566371.535,0.365
427983.086,566376.535,0.195
427983.086,566381.535,0.012
427983.086,566386.535,0.002
427983.086,566391.535,0.003
427983.086,566396.535,0.003
427983.086,566401.535,0.004
427983.086,566406.535,0.004
427983.086,566411.535,0.023
427983.086,566416.535,0.007
427983.086,566421.535,0.022
427983.086,566426.535,0.018
427983.086,566431.535,0.014
427983.086,566436.535,0.011
427983.086,566441.535,0.009
427983.086,566446.535,0.008
427983.086,566451.535,0.009
427983.086,566456.535,0.01
427983.086,566461.535,0.011
427983.086,566466.535,0.013
427983.086,566471.535,0.016
427983.086,566476.535,0.02
427983.086,566481.535,0.014
427983.086,566486.535,0.011
427983.086,566501.535,0.021
427983.086,566506.535,0.019
427983.086,566511.535,0.027
427983.086,566516.535,0.038
427983.086,566521.535,0.045
427983.086,566526.535,0.055
427983.086,566531.535,0.069
427983.086,566536.535,0.082
427983.086,566541.535,0.098
427983.086,566546.535,0.121
427983.086,566551.535,0.192
427983.086,566556.535,0.202
427983.086,566561.535,0.183
427983.086,566566.535,0.13
427983.086,566571.535,0.069
427983.086,566576.535,0.026
427983.086,566581.535,0.011
427983.086,566586.535,0.006
427983.086,566591.535,0.005
427983.086,566626.535,0.008
427983.086,566631.535,0.01
427983.086,566636.535,0.007
427983.086,566641.535,0.009
427983.086,566646.535,0.007
427983.086,566651.535,0.005
427983.086,566656.535,0.006
427983.086,566661.535,0.005
427983.086,566666.535,0.011
427983.086,566671.535,0.013
427983.086,566676.535,0.014
427983.086,566681.535,0.011
427983.086,566686.535,0.008
427983.086,566691.535,0.007
427983.086,566696.535,0.006
427983.086,566701.535,0.006
427983.086,566706.535,0.006
427983.086,566711.535,0.005
427983.086,566716.535,0.005
427983.086,566721.535,0.004
427983.086,566726.535,0.003
427983.086,566731.535,0.002
427983.086,566781.535,0.001
427983.086,566786.535,0.002
427983.086,566791.535,0.011
427983.086,566796.535,0.008
427983.086,566801.535,0.012
427983.086,566806.535,0.068
427983.086,566811.535,0.107
427983.086,566816.535,0.004
427983.086,566821.535,0.003
427983.086,566826.535,0.002
427983.086,566841.535,0.701
427983.086,566846.535,0.603
427983.086,566851.535,0.493
427983.086,566856.535,0.363
427983.086,566861.535,0.189
427983.086,566871.535,0.366
427983.086,566876.535,0.162
427983.086,566881.535,0.022
427983.086,566886.535,0.02
427983.086,566891.535,0.018
427983.086,566901.535,0.099
427983.086,566906.535,0.062
427983.086,566911.535,0.018
427983.086,566916.535,0.021
427983.086,566921.535,0.024
427983.086,566926.535,0.028
427983.086,566931.535,0.031
427983.086,566936.535,0.039
427983.086,566941.535,0.021
427983.086,566966.535,0.01
427983.086,566971.535,0.009
427983.086,566976.535,0.013
427983.086,566981.535,0.022
427983.086,566986.535,0.003
427983.086,566991.535,0.002
427983.086,566996.535,0.002
427983.086,567006.535,0.002
427983.086,567016.535,0.727
427983.086,567026.535,0.365
427983.086,567031.535,0.016
427983.086,567036.535,0.006
427983.086,567041.535,0.003
427983.086,567046.535,0.004
427983.086,567051.535,0.005
427983.086,567056.535,0.007
427983.086,567061.535,0.006
427983.086,567066.535,0.006
427983.086,567071.535,0.006
427983.086,567076.535,0.005
427983.086,567091.535,0.011
427983.086,567096.535,0.008
427983.086,567101.535,0.007
427988.086,565926.535,0.003
427988.086,565931.535,0.008
427988.086,565936.535,0.008
427988.086,565941.535,0.011
427988.086,565946.535,0.022
427988.086,565951.535,0.023
427988.086,565956.535,0.034
427988.086,565961.535,0.035
427988.086,565966.535,0.046
427988.086,565971.535,0.035
427988.086,565976.535,0.026
427988.086,565981.535,0.019
427988.086,565986.535,0.018
427988.086,565991.535,0.018
427988.086,565996.535,0.016
427988.086,566001.535,0.017
427988.086,566006.535,0.006
427988.086,566011.535,0.004
427988.086,566016.535,0.003
427988.086,566021.535,0.002
427988.086,566026.535,0.005
427988.086,566031.535,0.001
427988.086,566036.535,0.003
427988.086,566041.535,0.003
427988.086,566046.535,0.004
427988.086,566051.535,0.009
427988.086,566056.535,0.006
427988.086,566061.535,0.008
427988.086,566066.535,0.011
427988.086,566071.535,0.056
427988.086,566076.535,0.063
427988.086,566081.535,0.029
427988.086,566086.535,0.04
427988.086,566091.535,0.061
427988.086,566096.535,0.045
427988.086,566101.535,0.044
427988.086,566106.535,0.028
427988.086,566111.535,0.004
427988.086,566116.535,0.006
427988.086,566121.535,0.007
427988.086,566126.535,0.007
427988.086,566131.535,0.008
427988.086,566156.535,0.006
427988.086,566161.535,0.005
427988.086,566166.535,0.006
427988.086,566171.535,0.006
427988.086,566176.535,0.007
427988.086,566181.535,0.008
427988.086,566186.535,0.008
427988.086,566191.535,0.008
427988.086,566196.535,0.006
427988.086,566201.535,0.011
427988.086,566206.535,0.012
427988.086,566211.535,0.011
427988.086,566216.535,0.005
427988.086,566221.535,0.004
427988.086,566226.535,0.004
427988.086,566231.535,0.004
427988.086,566236.535,0.003
427988.086,566241.535,0.003
427988.086,566246.535,0.003
427988.086,566251.535,0.002
427988.086,566256.535,0.002
427988.086,566261.535,0.003
427988.086,566266.535,0.003
427988.086,566271.535,0.003
427988.086,566276.535,0.004
427988.086,566281.535,0.004
427988.086,566286.535,0.003
427988.086,566291.535,0.003
427988.086,566296.535,0.004
427988.086,566301.535,0.004
427988.086,566306.535,0.004
427988.086,566311.535,0.005
427988.086,566316.535,0.005
427988.086,566321.535,0.007
427988.086,566326.535,0.006
427988.086,566331.535,0.004
427988.086,566336.535,0.005
427988.086,566341.535,0.005
427988.086,566346.535,0.014
427988.086,566351.535,0.005
427988.086,566356.535,0.001
427988.086,566361.535,0.003
427988.086,566366.535,0.004
427988.086,566371.535,0.007
427988.086,566376.535,0.009
427988.086,566381.535,0.014
427988.086,566386.535,0.003
427988.086,566391.535,0.007
427988.086,566396.535,0.005
427988.086,566401.535,0.005
427988.086,566406.535,0.043
427988.086,566411.535,0.081
427988.086,566416.535,0.119
427988.086,566421.535,0.08
427988.086,566426.535,0.024
427988.086,566431.535,0.014
427988.086,566436.535,0.011
427988.086,566441.535,0.01
427988.086,566446.535,0.01
427988.086,566451.535,0.01
427988.086,566456.535,0.012
427988.086,566461.535,0.013
427988.086,566466.535,0.014
427988.086,566471.535,0.016
427988.086,566476.535,0.016
427988.086,566481.535,0.01
427988.086,566486.535,0.011
427988.086,566496.535,0.025
427988.086,566501.535,0.025
427988.086,566506.535,0.031
427988.086,566511.535,0.036
427988.086,566516.535,0.045
427988.086,566521.535,0.056
427988.086,566526.535,0.064
427988.086,566531.535,0.071
427988.086,566536.535,0.079
427988.086,566541.535,0.087
427988.086,566546.535,0.099
427988.086,566561.535,0.299
427988.086,566566.535,0.238
427988.086,566571.535,0.167
427988.086,566576.535,0.103
427988.086,566581.535,0.042
427988.086,566586.535,0.009
427988.086,566591.535,0.004
